Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2016-09-29 11:00:00,0.0,0.095,0.099,0.108,0.187,20.25,21.06,22.29,24.44,0
2016-09-29 11:00:00,0.0,0.095,0.099,0.108,0.187,20.25,21.06,22.29,24.44,0
2016-09-29 12:00:00,0.0,0.095,0.099,0.108,0.186,20.81,21.31,22.23,24.31,0
2016-09-29 12:00:00,0.0,0.095,0.099,0.108,0.186,20.81,21.31,22.23,24.31,0
2016-09-29 13:00:00,0.0,0.094,0.098,0.107,0.186,23.18,22.25,22.29,24.2,0
2016-09-29 13:00:00,0.0,0.094,0.098,0.107,0.186,23.18,22.25,22.29,24.2,0
2016-09-29 14:00:00,0.0,0.093,0.097,0.107,0.185,26.47,24.16,22.72,24.1,0
2016-09-29 14:00:00,0.0,0.093,0.097,0.107,0.185,26.47,24.16,22.72,24.1,0
2016-09-29 15:00:00,0.0,0.091,0.096,0.106,0.185,28.78,25.94,23.54,24.05,0
2016-09-29 15:00:00,0.0,0.091,0.096,0.106,0.185,28.78,25.94,23.54,24.05,0
2016-09-29 16:00:00,0.0,0.09,0.095,0.106,0.184,30.18,27.3,24.47,24.07,0
2016-09-29 16:00:00,0.0,0.09,0.095,0.106,0.184,30.18,27.3,24.47,24.07,0
2016-09-29 17:00:00,0.0,0.088,0.094,0.105,0.184,30.65,28.18,25.36,24.16,0
2016-09-29 17:00:00,0.0,0.088,0.094,0.105,0.184,30.65,28.18,25.36,24.16,0
2016-09-29 18:00:00,0.0,0.087,0.094,0.105,0.183,29.8,28.35,26.05,24.33,0
2016-09-29 18:00:00,0.0,0.087,0.094,0.105,0.183,29.8,28.35,26.05,24.33,0
2016-09-29 19:00:00,0.0,0.087,0.093,0.105,0.183,28.21,27.76,26.38,24.51,0
2016-09-29 19:00:00,0.0,0.087,0.093,0.105,0.183,28.21,27.76,26.38,24.51,0
2016-09-29 20:00:00,0.0,0.086,0.094,0.104,0.182,26.92,27.04,26.37,24.71,0
2016-09-29 20:00:00,0.0,0.086,0.094,0.104,0.182,26.92,27.04,26.37,24.71,0
2016-09-29 21:00:00,0.0,0.087,0.093,0.104,0.182,25.75,26.26,26.18,24.88,0
2016-09-29 21:00:00,0.0,0.087,0.093,0.104,0.182,25.75,26.26,26.18,24.88,0
2016-09-29 22:00:00,0.0,0.087,0.093,0.104,0.182,24.7,25.5,25.87,25.01,0
2016-09-29 22:00:00,0.0,0.087,0.093,0.104,0.182,24.7,25.5,25.87,25.01,0
2016-09-29 23:00:00,0.0,0.087,0.093,0.104,0.182,23.77,24.79,25.5,25.08,0
2016-09-29 23:00:00,0.0,0.087,0.093,0.104,0.182,23.77,24.79,25.5,25.08,0
2016-09-30 00:00:00,0.0,0.087,0.093,0.104,0.182,22.96,24.12,25.11,25.12,0
2016-09-30 00:00:00,0.0,0.087,0.093,0.104,0.182,22.96,24.12,25.11,25.12,0
2016-09-30 01:00:00,0.0,0.087,0.093,0.104,0.181,22.26,23.53,24.71,25.12,0
2016-09-30 01:00:00,0.0,0.087,0.093,0.104,0.181,22.26,23.53,24.71,25.12,0
2016-09-30 02:00:00,0.0,0.087,0.093,0.103,0.181,21.64,22.98,24.32,25.07,0
2016-09-30 02:00:00,0.0,0.087,0.093,0.103,0.181,21.64,22.98,24.32,25.07,0
2016-09-30 03:00:00,0.0,0.087,0.093,0.103,0.18,21.07,22.47,23.94,25.0,0
2016-09-30 03:00:00,0.0,0.087,0.093,0.103,0.18,21.07,22.47,23.94,25.0,0
2016-09-30 04:00:00,0.0,0.087,0.093,0.103,0.18,20.54,21.98,23.56,24.91,0
2016-09-30 04:00:00,0.0,0.087,0.093,0.103,0.18,20.54,21.98,23.56,24.91,0
2016-09-30 05:00:00,0.0,0.087,0.093,0.103,0.18,20.05,21.54,23.21,24.81,0
2016-09-30 05:00:00,0.0,0.087,0.093,0.103,0.18,20.05,21.54,23.21,24.81,0
2016-09-30 06:00:00,0.0,0.087,0.093,0.103,0.18,19.62,21.12,22.86,24.69,0
2016-09-30 06:00:00,0.0,0.087,0.093,0.103,0.18,19.62,21.12,22.86,24.69,0
2016-09-30 07:00:00,0.0,0.087,0.093,0.103,0.179,19.21,20.74,22.53,24.56,0
2016-09-30 07:00:00,0.0,0.087,0.093,0.103,0.179,19.21,20.74,22.53,24.56,0
2016-09-30 08:00:00,0.0,0.087,0.093,0.103,0.179,18.84,20.38,22.22,24.42,0
