Date, Ppt, Tair, RH, Wind speed, Wind direction, Srad   
10/01/14 00:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 01:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 02:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 03:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 04:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 05:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 06:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 07:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 08:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 09:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 10:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 11:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 12:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 13:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 14:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 15:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 16:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 17:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 18:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 19:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 20:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 21:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 22:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/01/14 23:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 00:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 01:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 02:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 03:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 04:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 05:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 06:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 07:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 08:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 09:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 10:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 11:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 12:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 13:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 14:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 15:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 16:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 17:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 18:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 19:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 20:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 21:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 22:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/02/14 23:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 00:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 01:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 02:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 03:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 04:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 05:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 06:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 07:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 08:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 09:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 10:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 11:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 12:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 13:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 14:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 15:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 16:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 17:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 18:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 19:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 20:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 21:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 22:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/03/14 23:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 00:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 01:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 02:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 03:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 04:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 05:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 06:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 07:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 08:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 09:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 10:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 11:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 12:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 13:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 14:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 15:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 16:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 17:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 18:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 19:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 20:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 21:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 22:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/04/14 23:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 00:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 01:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 02:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 03:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 04:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
10/05/14 05:00,    NaN,    NaN,    NaN,    NaN,    NaN,    NaN
